loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_5119297,8z7807gh7ii9gxii017iig30i2iz05h0,2,2022-05-02,2022-04-30,333.61,333.61,0
loan_2283120,8z78222y7h4h00i1017h50z5598268zg,4,2022-01-31,2022-02-01,123.45030000000001,123.45030000000001,0
loan_2283120,8z78222y7h4h00i1017h50z5598268z9,2,2021-12-31,2021-12-31,141.62,141.62,0
loan_2283120,8z78222y7h4h00i1017h50z5598268z8,1,2021-12-15,2021-12-15,141.62,141.62,0
loan_2283120,8z78222y7h4h00i1017h50z5598268zz,3,2022-01-17,2022-01-15,157.0157,157.0157,0
loan_0330517,8z7806907h0i32y8017h100iixh161y6,1,2021-11-30,2021-11-19,3653.1755000000003,3653.1755000000003,0
loan_0330517,8z7806907h0i32y8017h100iixh561yg,6,2022-02-15,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh161y7,2,2021-12-15,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh561yy,7,2022-02-28,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh561yh,8,2022-03-15,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh161yz,5,2022-01-31,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh161y8,3,2021-12-31,NA,0,0,0
loan_0330517,8z7806907h0i32y8017h100iixh161y9,4,2022-01-17,NA,0,0,0
loan_3248734,8z7820347ix5638g017ix709x1z15y9x,2,2022-05-02,2022-04-29,912.5,912.5,0
loan_3248734,8z7820347ix5638g017ix709x1gi5yz0,4,2022-05-31,NA,912.5,0,0
loan_3248734,8z7820347ix5638g017ix709x1z15y9i,3,2022-05-16,NA,912.5,0,0
loan_3248734,8z7820347ix5638g017ix709x1z15y9h,1,2022-04-18,2022-04-29,912.5,912.5,58
loan_1286475,8z7821037xxx1ygh017xi02z449g5yy8,3,2022-03-31,2022-03-31,595.972,595.972,147.61
loan_1286475,8z7821037xxx1ygh017xi02z44885yy6,1,2022-02-28,2022-03-03,563.9104,563.9104,249.52
loan_1286475,8z7821037xxx1ygh017xi02z449h5yyh,8,2022-06-15,NA,694.9015999999999,0,0
loan_1286475,8z7821037xxx1ygh017xi02z44885yy7,2,2022-03-15,2022-03-31,587.3653,587.3653,217.38
loan_1286475,8z7821037xxx1ygh017xi02z449g5yyz,5,2022-05-02,2022-04-25,639.5676,639.5676,87.88
loan_1286475,8z7821037xxx1ygh017xi02z449g5yyy,7,2022-05-31,NA,668.1471,0,0
loan_1286475,8z7821037xxx1ygh017xi02z449g5yyg,6,2022-05-16,NA,630.8587,0,0
loan_1286475,8z7821037xxx1ygh017xi02z449g5yy9,4,2022-04-18,2022-04-11,641.0495,641.0495,85.85
loan_0446856,8z782z6i7ihg1276017ihy668z9x2h30,4,2022-05-31,NA,189.7927,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z9x2h32,6,2022-06-30,NA,199.8302,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z842h2x,2,2022-05-02,NA,182.5438,0,0
loan_0446856,8z782z6i7ihg1276017ihy668zz12h34,8,2022-08-01,NA,217.6933,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z9x2h31,5,2022-06-15,NA,194.74939999999998,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z9x2h33,7,2022-07-15,NA,205.04969999999997,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z842h2h,1,2022-04-18,NA,165.1114,0,0
loan_0446856,8z782z6i7ihg1276017ihy668z9x2h2i,3,2022-05-16,NA,186.9895,0,0
loan_4488791,8z78287h7ii9y0z9017iig41iggh04hg,5,2022-06-15,NA,78.84,0,0
loan_4488791,8z78287h7ii9y0z9017iig41ig9i04h7,1,2022-04-18,2022-04-18,78.84,78.84,0
loan_4488791,8z78287h7ii9y0z9017iig41iggh04hz,4,2022-05-31,NA,78.84,0,0
loan_4488791,8z78287h7ii9y0z9017iig41ig9i04h8,2,2022-05-02,2022-04-29,78.84,78.84,0
loan_4488791,8z78287h7ii9y0z9017iig41ig9i04h9,3,2022-05-16,NA,78.84,0,0
loan_4488791,8z78287h7ii9y0z9017iig41iggh04hy,6,2022-06-30,NA,77.43109999999999,0,0
loan_3770369,8z7829577x916x73017x935x202h699y,3,2022-03-15,2022-03-20,131.4,131.4,58
loan_3770369,8z7829577x916x73017x935x201z699z,1,2022-02-15,2022-02-15,131.4,131.4,0
loan_3770369,8z7829577x916x73017x935x202h699h,4,2022-03-31,2022-03-31,131.4,131.4,0
loan_3770369,8z7829577x916x73017x935x202h699x,5,2022-04-18,2022-04-15,131.4,131.4,0
loan_3770369,8z7829577x916x73017x935x202h699i,6,2022-05-02,2022-04-29,130.743,130.743,0
loan_3770369,8z7829577x916x73017x935x202h699g,2,2022-02-28,2022-02-28,131.4,131.4,0
loan_6783076,8z782y7280281hi20180301822x267xy,4,2022-06-15,NA,85.41,0,0
loan_6783076,8z782y7280281hi20180301822x267xg,3,2022-05-31,NA,85.41,0,0
loan_6783076,8z782y7280281hi20180301822x267x9,1,2022-05-02,NA,85.41,0,0
loan_6783076,8z782y7280281hi20180301822x267xz,2,2022-05-16,NA,85.41,0,0
loan_6783076,8z782y7280281hi20180301822x567xx,6,2022-07-15,NA,82.49,0,0
loan_6783076,8z782y7280281hi20180301822x267xh,5,2022-06-30,NA,85.41,0,0
loan_1275610,8z78272g7i5i761x017i64x2z0597h7g,3,2022-04-18,2022-04-13,730,730,0
loan_1275610,8z78272g7i5i761x017i64x2z0387h79,1,2022-03-15,2022-03-14,730,730,0
loan_1275610,8z78272g7i5i761x017i64x2z0597h7y,4,2022-05-02,2022-04-30,729.27,729.27,0
loan_1275610,8z78272g7i5i761x017i64x2z0597h7z,2,2022-03-31,2022-03-31,730,730,0
loan_4090623,8z78275g7y9hg611017y9i4x12x84zx8,4,2021-12-15,2021-12-16,232.87,232.87,0
loan_4090623,8z78275g7y9hg611017y9i4x12x84zxz,6,2022-01-17,2022-01-15,232.87,232.87,0
loan_4090623,8z78275g7y9hg611017y9i4x12h74zx5,1,2021-11-01,2021-10-29,232.87,232.87,0
loan_4090623,8z78275g7y9hg611017y9i4x12x84zx9,5,2021-12-31,2022-01-05,232.87,232.87,58
loan_4090623,8z78275g7y9hg611017y9i4x12x84zxg,7,2022-01-31,2022-02-03,232.87,232.87,58
loan_4090623,8z78275g7y9hg611017y9i4x12xz4zxy,8,2022-02-15,2022-02-15,230.2712,230.2712,0
loan_4090623,8z78275g7y9hg611017y9i4x12h74zx6,2,2021-11-16,2021-11-16,232.87,232.87,0
loan_4090623,8z78275g7y9hg611017y9i4x12x84zx7,3,2021-11-30,2021-11-30,232.87,232.87,0
loan_5205627,8z782g157y83i5gg017y865zg87i18z4,7,2022-01-31,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg87i18z3,6,2022-01-17,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg87i18z2,5,2021-12-31,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg87i18z0,3,2021-11-30,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg87i18z1,4,2021-12-15,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg86h189x,1,2021-11-01,2021-10-25,635.1,635.1,0
loan_5205627,8z782g157y83i5gg017y865zg88018z5,8,2022-02-15,NA,0,0,0
loan_5205627,8z782g157y83i5gg017y865zg86h189i,2,2021-11-16,2021-11-10,4445.116,4445.116,0
loan_1272650,8z7828i87h47x028017h4z673iz41xg5,8,2022-03-15,NA,0,0,0
loan_1272650,8z7828i87h47x028017h4z673iz41xg4,7,2022-02-28,NA,0,0,0
loan_1272650,8z7828i87h47x028017h4z673iz41xg2,5,2022-01-31,2022-01-30,230.68,230.68,0
loan_1272650,8z7828i87h47x028017h4z673iz41xg1,4,2022-01-17,2022-01-17,230.68,230.68,0
loan_1272650,8z7828i87h47x028017h4z673iz41xg3,6,2022-02-15,2022-02-10,690.507,690.507,0
loan_1272650,8z7828i87h47x028017h4z673i921xzi,2,2021-12-15,2021-12-14,230.68,230.68,0
loan_1272650,8z7828i87h47x028017h4z673i921xg0,3,2021-12-31,2021-12-31,230.68,230.68,0
loan_1272650,8z7828i87h47x028017h4z673i921xzx,1,2021-11-30,2021-11-29,230.68,230.68,0
loan_2396583,8z7829357x631gy8017x638zy7gi0zh8,2,2022-02-15,2022-02-18,281.78,281.78,58
loan_2396583,8z7829357x631gy8017x638zy7gi0zh7,1,2022-01-31,2022-01-29,281.78,281.78,0
loan_2396583,8z7829357x631gy8017x638zy7gi0zhz,4,2022-03-15,2022-03-17,281.78,281.78,58
loan_2396583,8z7829357x631gy8017x638zy7y10zhy,6,2022-04-18,NA,0,0,0
loan_2396583,8z7829357x631gy8017x638zy7gi0zhg,5,2022-03-31,2022-03-17,563.5308,563.5308,0
loan_2396583,8z7829357x631gy8017x638zy7gi0zh9,3,2022-02-28,2022-03-17,281.78,281.78,58
loan_1029956,8z7829497h145iyh017h16zg01g728z1,3,2021-12-31,2021-12-29,1368.75,1368.75,0
loan_1029956,8z7829497h145iyh017h16zg01g7289i,1,2021-11-30,2021-11-29,1368.75,1368.75,0
loan_1029956,8z7829497h145iyh017h16zg01g728z2,4,2022-01-17,2022-01-11,1368.02,1368.02,0
loan_1029956,8z7829497h145iyh017h16zg01g728z0,2,2021-12-15,2021-12-13,1368.75,1368.75,0
loan_4005358,8z782g707hxyz309017hxhg033gg40g5,4,2022-02-28,NA,0,0,0
loan_4005358,8z782g707hxyz309017hxhg033z640g2,1,2022-01-17,2022-01-17,102.2,102.2,0
loan_4005358,8z782g707hxyz309017hxhg033z640g3,2,2022-01-31,2022-01-30,102.2,102.2,0
loan_4005358,8z782g707hxyz309017hxhg033z640g4,3,2022-02-15,2022-02-15,204.4,204.4,0
loan_6587594,8z782g817h1454i7017h16492zh5463h,2,2021-12-15,2021-12-01,280.32,280.32,0
loan_6587594,8z782g817h1454i7017h16492zh5463y,1,2021-11-30,2021-11-13,280.32,280.32,0
loan_6587594,8z782g817h1454i7017h16492zx84640,5,2022-01-31,2022-01-18,280.32,280.32,0
loan_6587594,8z782g817h1454i7017h16492zh5463x,3,2021-12-31,2021-12-16,280.32,280.32,0
loan_6587594,8z782g817h1454i7017h16492zx84641,6,2022-02-15,2022-02-03,279.5535,279.5535,0
loan_6587594,8z782g817h1454i7017h16492zh5463i,4,2022-01-17,2022-01-06,280.32,280.32,0
loan_4119610,8z7807y07xxx264y017xi0425g6y07xz,2,2022-03-15,2022-03-15,108.77,108.77,0
loan_4119610,8z7807y07xxx264y017xi0425g8907xx,6,2022-05-16,NA,93.9145,0,0
loan_4119610,8z7807y07xxx264y017xi0425g8907xy,4,2022-04-18,2022-04-14,117.5665,117.5665,0
loan_4119610,8z7807y07xxx264y017xi0425g6y07x9,1,2022-02-28,2022-02-28,108.77,108.77,0
loan_4119610,8z7807y07xxx264y017xi0425g8907xg,3,2022-03-31,2022-03-31,108.77,108.77,0
loan_4119610,8z7807y07xxx264y017xi0425g8907xh,5,2022-05-02,2022-04-29,114.099,114.099,0
loan_3316286,8z7829377hi1y4z8017hi4018x67718z,3,2022-02-15,2022-03-02,146,146,58
loan_3316286,8z7829377hi1y4z8017hi4018x67718g,4,2022-02-28,2022-03-02,108.77,108.77,58
loan_3316286,8z7829377hi1y4z8017hi4018x677189,2,2022-01-31,2022-01-31,182.5,182.5,0
loan_3316286,8z7829377hi1y4z8017hi4018x587188,1,2022-01-17,2022-01-18,146,146,0
loan_4548095,8z7829h47xzg311z017xzxh15z9y576g,2,2022-02-28,2022-02-22,646.05,646.05,0
loan_4548095,8z7829h47xzg311z017xzxh15z9y576y,3,2022-03-15,2022-03-08,646.05,646.05,0
loan_4548095,8z7829h47xzg311z017xzxh15z9y576h,4,2022-03-31,2022-03-30,646.05,646.05,0
loan_4548095,8z7829h47xzg311z017xzxh15z9y576z,1,2022-02-15,2022-02-01,646.05,646.05,0
loan_4548095,8z7829h47xzg311z017xzxh15zzi576x,5,2022-04-18,2022-04-15,646.05,646.05,0
loan_4548095,8z7829h47xzg311z017xzxh15zzi576i,6,2022-05-02,2022-05-02,645.393,645.393,0
loan_2311552,8z782z4x7xx07248017xx090zhh9082y,1,2022-02-28,2022-02-14,414.64,414.64,0
loan_2311552,8z782z4x7xx07248017xx090zhh9082h,2,2022-03-15,2022-03-14,414.64,414.64,0
loan_2311552,8z782z4x7xx07248017xx090zhxx082i,4,2022-04-18,2022-04-14,414.64,414.64,0
loan_2311552,8z782z4x7xx07248017xx090zhxx0830,5,2022-05-02,2022-04-27,414.64,414.64,0
loan_2311552,8z782z4x7xx07248017xx090zhh9082x,3,2022-03-31,2022-03-29,414.64,414.64,0
loan_2311552,8z782z4x7xx07248017xx090zhxx0831,6,2022-05-16,NA,411.4134,0,0
loan_9535485,8z7829z57x81ih5h017x84033z0y561y,3,2022-02-28,NA,0,0,0
loan_9535485,8z7829z57x81ih5h017x84033z1i561x,5,2022-03-31,NA,0,0,0
loan_9535485,8z7829z57x81ih5h017x84033z0y561z,1,2022-01-31,2022-01-26,565.02,565.02,0
loan_9535485,8z7829z57x81ih5h017x84033z0y561g,2,2022-02-15,2022-02-01,2821.596,2821.596,0
loan_9535485,8z7829z57x81ih5h017x84033z1i561i,6,2022-04-18,NA,0,0,0
loan_9535485,8z7829z57x81ih5h017x84033z1i561h,4,2022-03-15,NA,0,0,0
loan_0786700,8z7829g37i837g69017i85x81i713z79,2,2022-04-18,2022-04-26,730,730,58
loan_0786700,8z7829g37i837g69017i85x81i713z78,1,2022-03-31,2022-03-30,730,730,0
loan_2023942,8z780i107i8380h7017i861hh04x3g28,1,2022-03-31,2022-03-24,142.35,142.35,0
loan_2023942,8z780i107i8380h7017i861hh04x3g29,2,2022-04-18,2022-04-11,142.35,142.35,0
loan_2023942,8z780i107i8380h7017i861hh05h3g2g,4,2022-05-16,NA,140.89,0,0
loan_2023942,8z780i107i8380h7017i861hh04x3g2z,3,2022-05-02,2022-04-29,142.35,142.35,0
loan_3311978,8z780i337h6gx216017h6i091yz70z6z,3,2022-01-17,2022-01-15,355.51,355.51,0
loan_3311978,8z780i337h6gx216017h6i091yy60z6x,7,2022-03-15,2022-03-11,287.1455,287.1455,0
loan_3311978,8z780i337h6gx216017h6i091yy60z6h,6,2022-02-28,2022-02-27,355.51,355.51,0
loan_3311978,8z780i337h6gx216017h6i091yz70z6g,4,2022-01-31,2022-01-30,355.51,355.51,0
loan_3311978,8z780i337h6gx216017h6i091yz70z69,2,2021-12-31,2021-12-30,365,365,0
loan_3311978,8z780i337h6gx216017h6i091yy60z6i,8,2022-03-31,NA,0,0,0
loan_3311978,8z780i337h6gx216017h6i091yy60z6y,5,2022-02-15,2022-02-16,297.84,297.84,0
loan_3311978,8z780i337h6gx216017h6i091yz70z68,1,2021-12-15,2021-12-13,365,365,0
loan_7249880,8z7827z57iz78x52017iz90833374xz7,2,2022-04-18,2022-04-18,273.31199999999995,273.31199999999995,0
loan_7249880,8z7827z57iz78x52017iz908331z4xz6,1,2022-03-31,2022-03-30,273.75,273.75,0
loan_6817137,8z7827g37hh2hh38017hh7izz5796519,5,2022-02-28,NA,246.7765,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz57y651z,6,2022-03-15,NA,249.7476,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz57y651g,7,2022-03-31,NA,255.3905,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz5796516,2,2022-01-17,NA,219.4161,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz5796517,3,2022-01-31,NA,233.5781,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz5796515,1,2021-12-31,NA,232.5926,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz57y651y,8,2022-04-18,NA,246.73999999999998,0,0
loan_6817137,8z7827g37hh2hh38017hh7izz5796518,4,2022-02-15,NA,237.1186,0,0
loan_1984749,8z7800488046hg7601804x5hiy6i1400,2,2022-05-16,NA,432.15999999999997,0,0
loan_1984749,8z7800488046hg7601804x5hiy6i1402,4,2022-06-15,NA,432.15999999999997,0,0
loan_1984749,8z7800488046hg7601804x5hiy8h1404,6,2022-07-15,NA,428.51,0,0
loan_1984749,8z7800488046hg7601804x5hiy8h1403,5,2022-06-30,NA,432.15999999999997,0,0
loan_1984749,8z7800488046hg7601804x5hiy6i1401,3,2022-05-31,NA,432.15999999999997,0,0
loan_1984749,8z7800488046hg7601804x5hiy6i13ii,1,2022-05-02,NA,432.15999999999997,0,0
loan_4428136,8z780x6z7xx45415017xx698y8yz1yy2,3,2022-03-31,2022-03-29,97.09,97.09,0
loan_4428136,8z780x6z7xx45415017xx698y8yz1yy4,5,2022-05-02,NA,97.09,0,0
loan_4428136,8z780x6z7xx45415017xx698y8zx1yy1,2,2022-03-15,2022-03-14,97.09,97.09,0
loan_4428136,8z780x6z7xx45415017xx698y8zx1yy0,1,2022-02-28,2022-02-28,97.09,97.09,0
loan_4428136,8z780x6z7xx45415017xx698y8yz1yy5,6,2022-05-16,NA,95.63,0,0
loan_4428136,8z780x6z7xx45415017xx698y8yz1yy3,4,2022-04-18,2022-04-18,97.09,97.09,0
loan_5484116,8z7829x5800x587101800i00879h1h0i,1,2022-05-02,NA,169.35999999999999,0,0
loan_5484116,8z7829x5800x587101800i0087g21h14,6,2022-07-15,NA,167.9,0,0
loan_5484116,8z7829x5800x587101800i0087g21h11,3,2022-05-31,NA,169.35999999999999,0,0
loan_5484116,8z7829x5800x587101800i0087g21h12,4,2022-06-15,NA,169.35999999999999,0,0
loan_5484116,8z7829x5800x587101800i0087g21h13,5,2022-06-30,NA,169.35999999999999,0,0
loan_5484116,8z7829x5800x587101800i0087g21h10,2,2022-05-16,NA,169.35999999999999,0,0
loan_5357786,8z7829i37hi6i378017hiz5hih236886,1,2022-01-17,2022-01-16,117.53,117.53,0
loan_5357786,8z7829i37hi6i378017hiz5hih366888,3,2022-02-15,2022-02-11,117.53,117.53,0
loan_5357786,8z7829i37hi6i378017hiz5hih236887,2,2022-01-31,2022-01-24,117.53,117.53,0
loan_5357786,8z7829i37hi6i378017hiz5hih366889,4,2022-02-28,2022-02-21,117.12849999999999,117.12849999999999,0
loan_0739545,8z782zy87i36373h017i379935044h28,7,2022-06-15,NA,122.6327,0,0
loan_0739545,8z782zy87i36373h017i379935024h25,4,2022-05-02,2022-05-01,115.5517,115.5517,18.71
loan_0739545,8z782zy87i36373h017i379935044h29,8,2022-06-30,NA,129.5458,0,0
loan_0739545,8z782zy87i36373h017i379935024h26,5,2022-05-16,NA,116.4715,0,0
loan_0739545,8z782zy87i36373h017i379935024h24,3,2022-04-18,2022-04-18,106.9523,106.9523,30.49
loan_0739545,8z782zy87i36373h017i379935024h27,6,2022-05-31,NA,119.5083,0,0
loan_0739545,8z782zy87i36373h017i379934xz4h22,1,2022-03-15,2022-03-15,102.0175,102.0175,37.25
loan_0739545,8z782zy87i36373h017i379935024h23,2,2022-03-31,2022-03-31,106.4632,106.4632,31.16
loan_0707611,8z7828z07i989928017i9ghzg5510946,2,2022-04-18,NA,176.66,0,0
loan_0707611,8z7828z07i989928017i9ghzg5510945,1,2022-03-31,2022-04-13,176.66,176.66,58
loan_0707611,8z7828z07i989928017i9ghzg5510947,3,2022-05-02,NA,176.66,0,0
loan_0707611,8z7828z07i989928017i9ghzg5720948,4,2022-05-16,NA,176.66,0,0
loan_9037106,8z7828x97iixx737018000052gx25394,1,2022-04-18,2022-04-29,158.41,158.41,58
loan_9037106,8z7828x97iixx737018000052y005398,5,2022-06-15,NA,158.41,0,0
loan_9037106,8z7828x97iixx737018000052gx25397,4,2022-05-31,NA,158.41,0,0
loan_9037106,8z7828x97iixx737018000052y005399,6,2022-06-30,NA,156.22,0,0
loan_9037106,8z7828x97iixx737018000052gx25395,2,2022-05-02,2022-04-29,158.41,158.41,0
loan_9037106,8z7828x97iixx737018000052gx25396,3,2022-05-16,NA,158.41,0,0
loan_5025991,8z782y4z7xxx2311017xi15331x94yx2,1,2022-02-28,2022-03-04,267.90999999999997,267.90999999999997,58
loan_5025991,8z782y4z7xxx2311017xi15331xg4yx7,6,2022-05-16,NA,265.71999999999997,0,0
loan_5025991,8z782y4z7xxx2311017xi15331x94yx6,5,2022-05-02,NA,267.90999999999997,0,0
loan_5025991,8z782y4z7xxx2311017xi15331x94yx5,4,2022-04-18,2022-04-05,267.90999999999997,267.90999999999997,0
loan_5025991,8z782y4z7xxx2311017xi15331x94yx3,2,2022-03-15,2022-04-05,267.90999999999997,267.90999999999997,58
loan_5025991,8z782y4z7xxx2311017xi15331x94yx4,3,2022-03-31,2022-04-05,267.90999999999997,267.90999999999997,58
loan_6430575,8z7820217ix1z03g017ix30x78642zi1,2,2022-05-02,NA,372.3,0,0
loan_6430575,8z7820217ix1z03g017ix30x787x2zi3,4,2022-05-31,NA,372.3,0,0
loan_6430575,8z7820217ix1z03g017ix30x787x2zi4,5,2022-06-15,NA,372.3,0,0
loan_6430575,8z7820217ix1z03g017ix30x787x2zi2,3,2022-05-16,NA,372.3,0,0
loan_6430575,8z7820217ix1z03g017ix30x78642zi0,1,2022-04-18,2022-04-19,372.3,372.3,0
loan_6430575,8z7820217ix1z03g017ix30x787x2zi5,6,2022-06-30,NA,372.3,0,0
loan_7794935,8z7820gi7x013yh5017x048313z45794,4,2022-02-28,2022-03-01,451.9211,451.9211,115.93
loan_1327983,8z78202i7igy6194017igi61733007ii,1,2022-04-18,2022-04-17,130.7065,130.7065,70.95
loan_1327983,8z78202i7igy6194017igi6173520801,3,2022-05-16,NA,151.183,0,0
loan_1327983,8z78202i7igy6194017igi6173520803,5,2022-06-15,NA,157.4683,0,0
loan_1327983,8z78202i7igy6194017igi6173520805,7,2022-07-15,NA,165.7976,0,0
loan_1327983,8z78202i7igy6194017igi6173300800,2,2022-05-02,2022-05-02,153.5409,153.5409,39.67
loan_1327983,8z78202i7igy6194017igi6173560806,8,2022-08-01,NA,166.5349,0,0
loan_1327983,8z78202i7igy6194017igi6173520802,4,2022-05-31,NA,153.4606,0,0
loan_1327983,8z78202i7igy6194017igi6173520804,6,2022-06-30,NA,161.5782,0,0
loan_6356520,8z7821517xgzz6xh017xgg2h701y2972,1,2022-02-15,2022-02-10,231.41,231.41,0
loan_6356520,8z7821517xgzz6xh017xgg2h701i2977,6,2022-05-02,2022-05-02,229.22,229.22,0
loan_6356520,8z7821517xgzz6xh017xgg2h701y2973,2,2022-02-28,2022-02-27,231.41,231.41,0
loan_6356520,8z7821517xgzz6xh017xgg2h701y2976,5,2022-04-18,2022-04-14,231.41,231.41,0
loan_6356520,8z7821517xgzz6xh017xgg2h701y2975,4,2022-03-31,2022-03-24,231.41,231.41,0
loan_6356520,8z7821517xgzz6xh017xgg2h701y2974,3,2022-03-15,2022-03-03,231.41,231.41,0
loan_4524230,8z7829457h47h7x2017h49x5h7xx223z,3,2021-12-31,2021-12-31,160.6,160.6,0
loan_4524230,8z7829457h47h7x2017h49x5h7hy2239,2,2021-12-15,2021-12-17,160.6,160.6,58
loan_4524230,8z7829457h47h7x2017h49x5h7xx223g,4,2022-01-17,2022-01-21,160.6,160.6,58
loan_4524230,8z7829457h47h7x2017h49x5h7hy2238,1,2021-11-30,2021-12-02,160.6,160.6,58
loan_3421183,8z782g297h42g1y5017h44g6yx5z7y11,4,2022-01-17,2022-01-15,441.65,441.65,0
loan_3421183,8z782g297h42g1y5017h44g6yx487y0x,1,2021-11-30,2021-11-29,441.65,441.65,0
loan_3421183,8z782g297h42g1y5017h44g6yx5y7y15,8,2022-03-15,2022-03-07,413.472,413.472,0
loan_3421183,8z782g297h42g1y5017h44g6yx5z7y10,3,2021-12-31,2021-12-30,441.65,441.65,0
loan_3421183,8z782g297h42g1y5017h44g6yx5z7y14,7,2022-02-28,2022-02-28,465.01,465.01,0
loan_3421183,8z782g297h42g1y5017h44g6yx5z7y13,6,2022-02-15,2022-02-28,441.65,441.65,58
loan_3421183,8z782g297h42g1y5017h44g6yx5z7y12,5,2022-01-31,2022-01-30,441.65,441.65,0
loan_3421183,8z782g297h42g1y5017h44g6yx487y0i,2,2021-12-15,2021-12-15,441.65,441.65,0
loan_6155890,8z7829357x631gy8017x653y919y02g2,3,2022-02-28,2022-02-23,207.32,207.32,0
loan_6155890,8z7829357x631gy8017x653y919y02g0,1,2022-01-31,2022-02-01,207.32,207.32,0
loan_6155890,8z7829357x631gy8017x653y919y02g3,4,2022-03-15,2022-03-16,206.59,206.59,0
loan_6155890,8z7829357x631gy8017x653y919y02g1,2,2022-02-15,2022-02-23,207.32,207.32,58
loan_6155890,8z7829357x631gy8017x653y91g202g4,5,2022-03-31,2022-03-22,412.45,412.45,0
loan_6155890,8z7829357x631gy8017x653y91g202g5,6,2022-04-18,NA,0,0,0
loan_9797173,8z782z727xi34yig017xi3yxigg809y6,1,2022-02-28,2022-02-14,1541.76,1541.76,0
loan_7220227,8z78075x8065hhg101807zx1hy7736g2,6,2022-08-01,NA,905.1999999999999,0,0
loan_7220227,8z78075x8065hhg101807zx1hy7736g0,4,2022-06-30,NA,905.1999999999999,0,0
loan_7220227,8z78075x8065hhg101807zx1hy7736g1,5,2022-07-15,NA,905.1999999999999,0,0
loan_7220227,8z78075x8065hhg101807zx1hy5h36zi,3,2022-06-15,NA,905.1999999999999,0,0
loan_7220227,8z78075x8065hhg101807zx1hy5h36zh,1,2022-05-16,NA,905.1999999999999,0,0
loan_7220227,8z78075x8065hhg101807zx1hy5h36zx,2,2022-05-31,NA,905.1999999999999,0,0
loan_1852158,8z78234i7h717305017h7325i6x33727,3,2022-01-17,NA,0,0,0
loan_1852158,8z78234i7h717305017h7325i6h33725,1,2021-12-15,2021-12-08,2093.64,2093.64,0
loan_1852158,8z78234i7h717305017h7325i6x33728,4,2022-01-31,NA,0,0,0
loan_1852158,8z78234i7h717305017h7325i6h33726,2,2021-12-31,2021-12-26,2090.9755,2090.9755,0
loan_9058197,8z782g277xg588g3017xg746ihgy33hh,3,2022-03-15,2022-03-14,187.60999999999999,187.60999999999999,0
loan_9058197,8z782g277xg588g3017xg746ihz833hg,1,2022-02-15,2022-02-15,187.60999999999999,187.60999999999999,0
loan_9058197,8z782g277xg588g3017xg746ihz833hy,2,2022-02-28,2022-02-28,187.60999999999999,187.60999999999999,0
loan_9058197,8z782g277xg588g3017xg746ihgy33hi,5,2022-04-18,2022-04-18,187.60999999999999,187.60999999999999,0
loan_9058197,8z782g277xg588g3017xg746ihgy33hx,4,2022-03-31,2022-03-28,187.60999999999999,187.60999999999999,0
loan_9058197,8z782g277xg588g3017xg746ihgy33x0,6,2022-05-02,2022-05-02,186.004,186.004,0
loan_1124795,8z7800007h42z862017h4564h231299h,1,2021-11-30,2021-11-30,445.3,445.3,0
loan_1124795,8z7800007h42z862017h4564h25129z4,8,2022-03-15,2022-03-15,441.1682,441.1682,0
loan_1124795,8z7800007h42z862017h4564h24y29z2,6,2022-02-15,2022-02-17,445.3,445.3,58
loan_1124795,8z7800007h42z862017h4564h24y299x,2,2021-12-15,2021-12-15,445.3,445.3,0
loan_1124795,8z7800007h42z862017h4564h24y299i,3,2021-12-31,2022-01-01,445.3,445.3,0
loan_1124795,8z7800007h42z862017h4564h25129z3,7,2022-02-28,2022-02-28,445.3,445.3,0
loan_1124795,8z7800007h42z862017h4564h24y29z0,4,2022-01-17,2022-01-15,445.3,445.3,0
loan_1124795,8z7800007h42z862017h4564h24y29z1,5,2022-01-31,2022-02-01,445.3,445.3,0
loan_6275700,8z7800457h1xzy10017h21y2gy276i7z,3,2021-12-31,2021-12-31,188.34,188.34,0
loan_6275700,8z7800457h1xzy10017h21y2gy0g6i78,1,2021-11-30,2021-11-29,188.34,188.34,0
